filename,url
wp-document-cloud-esignature-policy-ue.pdf,https://acrobat.adobe.com/content/dam/doc-cloud/en/pdfs/wp-document-cloud-esignature-policy-ue.pdf
document-cloud-global-guide-electronic-signature-law-nl.pdf,https://acrobat.adobe.com/content/dam/doc-cloud/nl/pdfs/document-cloud-global-guide-electronic-signature-law-nl.pdf
document-cloud-global-guide-electronic-signature-law-fr.pdf,https://acrobat.adobe.com/content/dam/doc-cloud/fr/pdfs/document-cloud-global-guide-electronic-signature-law-fr.pdf
document-cloud-global-guide-electronic-signature-law-de.pdf,https://acrobat.adobe.com/content/dam/doc-cloud/de/pdfs/document-cloud-global-guide-electronic-signature-law-de.pdf
document-cloud-global-guide-electronic-signature-law-jp.pdf,https://acrobat.adobe.com/content/dam/doc-cloud/jp/pdfs/document-cloud-global-guide-electronic-signature-law-jp.pdf
